Key	Value
历练事件图鉴需要玩家经历对应事件来点亮。	Để khám phá nội dung của cuốn bách khoa toàn thư, chắc hẳn bạn đã thực hiện những cuộc phiêu lưu đó trước
隐秘	Một câu đố
\n[color=#ff0000]仅限自行领悟[/color]	<i> n[color=#ff000] chỉ sử dụng mình[/color]
恭喜您完成《了不起的修仙模拟器》新手教学！\n时长问题无法为您展示游戏大部分内容，这个世界留待您自己去探索了。\n游戏中您可以随时通过左下角主菜单中的帮助按钮打开帮助功能，祝您游戏愉快！	Xin chúc mừng về việc hoàn tất bài học về sự phát triển của sự dạy dỗ! Thế giới đang chờ anh khám phá. Bạn có thể mở trình đơn giải cứu ở góc dưới bên trái của trình đơn chính. Phát triển vui vẻ!
治疗:{0}上的{1}	Xử lý:{1} của{0}
在锻造时，正在走神	Đánh sắt; mơ về ngày
规划一片农田，并将作物设定为小麦。（灵土，沃土肥沃度较高，更适宜植物生长）	trồng và trồng lúa mì cho nông nghiệp, đất, linh hồn và đất
喂{0}吃了东西	Này Ăn đi
环境平常	Chuẩn
确定删除以下轮回者吗？\n\n{0}	bạn có muốn xóa bỏ những sự tái sinh sau đây không
\n燃料剩余: {0:F0}秒	Quyền năng còn lại:
点击切换至该角色	Nhấn để biến thành nhân vật này
对目标造成{0:F0}点灵气伤害	ĐỂ PHÁ HỦY NĂNG LƯỢNG CỦA MỤC TIÊU
灵秀之地	Một ngày tốt lành
请检查网络连接状态，或者上传的模组在商店是否处于下架状态，并重试！	Kiểm tra kết nối Internet của bạn, hoặc kiểm tra lại Mod này trong cửa hàng, rồi thử lại
且	Và..
名扬天下	Rất nổi tiếng
该角色已经淬体过了	Nhân vật này đã được giả mạo
点击配置	Nhấn để cấu hình
邪门歪道	Một chút quỷ dữ
照顾别人，正觉得有点无聊	Chăm sóc bệnh nhân, hơi chán
怠工	Ooh
刚准备开始修行	Chuẩn bị luyện tập
时节加成	Quý Thường
自身生长速度较快，对周边环境产生较大的负面影响。	Tốc độ tăng trưởng nhanh có tác động vừa phải lên môi trường xung quanh
装扮未解锁!	Vẫn chưa mở khóa!
以100倍于白元法的灵气绘制本命真符，符咒效果提高2倍。	Sử dụng 100 lần số khóa học gốc trắng càng nhiều càng tốt để vẽ sản phẩm ban đầu, sản lượng Jant tăng 200 phần trăm.
本次支付已取消,请重试	Thanh toán này bị hủy bỏ. Xin hãy thử lại
将一个对象的品质降阶	Hạ thấp chất lượng của mục tiêu
只有上古大能才能挑战金仙模式。	Chắc là ông già vĩ đại có thể thách thức chế độ chủ vàng
正在乐呵呵的制药中	Nấu ăn vui vẻ
<font color=#D06508>[建 筑]</font>	<b>Silence:</b>
{0}后开始腐朽	Bắt đầu phân rã
账户名称:{0}	Tên tài khoản:
{0}加成：{1}\n	{0}: {1}\n
规模：{0}	Cỡ:
影响灵宠内丹的各项属性。	Nó ảnh hưởng đến quyền lực của con thú thần linh
获得水源	Đường ống nước
未合练	Không tính
{0}导致{1}被破坏	Nó đã gây ra thảm họa.
兑换失败,{0}(错误码:{1})	Việc trao đổi thất bại
当前效果:{0}	Hiệu ứng hiện thời:
{0}[{7}]\n灵气:{8:N0}\n健康:{1:P0}\n心境:{6:N0}\n饥饿:{2:N0}\n口渴:{3:N0}\n精力:{4:N0}\n情绪:{5:N0}	Được rồi
[color=#ff0000]装饰性建筑[/color]/[color=#ff0000]地板[/color]/[color=#ff0000]墙壁[/color]根据其主材料不同可以改变附近的五行分布，请尝试使用合适的材料去改换床铺附近的建筑，使之风水化凶为吉。	dựa trên các nguyên liệu thô dùng cho [color=f000] thiết bị [/color]/[color=#f0000] sàn nhà [color] / [color] bức tường, bạn có thể thay đổi dòng chảy của tất cả năm phần tử trong khu phố. hãy thử những vật liệu phù hợp hơn và thay đổi cấu trúc gần giường để cải thiện cái khăn trải giường
还算不错	Không tệ
在工作时略有所得，正喜上眉梢	Làm việc; cảm thấy hạnh phúc khi học được điều gì đó
房间内生效，受房间风水影响。	Nó có liên quan:
在移除工作时，正累的气喘吁吁	Hãy loại bỏ một cái gì đó, thở mệt mỏi
该对象不能被攻击	Không thể chọn mục tiêu này
\n[color=#D06508]药效不足或自身恢复力太差，请使用更好的药物或提高自身恢复力。[/color]	[ncolor =#D6508] Quá yếu hoặc quá kiên nhẫn. Sử dụng thuốc tốt hơn hoặc tăng sức chịu đựng [/color]
循环五十次	Loop 50x
(按[keycode]RotBuilding[/keycode]旋转)	(Tiếng chìa khóa)
请确认是否建造!	Xin hãy xác nhận có nên xây hay không!
在建筑工作之时，突然被思念袭击	Xây dựng; bị gián đoạn bởi những suy nghĩ bị phân tâm
没有可用的弟子，请先派遣弟子抵达此处。\n在世真仙可以直接降临。	không sinh viên, xin vui lòng gửi một sinh viên đến đây
[外门及内门]\n自动攻击目标	ô tô tấn công mục tiêu
不再显现	Sẽ không bao giờ xuất hiện nữa
阳\n	- yang
在收获时，正忍不住神游天外	Mùa gặt, ban ngày đừng mơ mộng
请选择一个空闲的炼宝炉	Chọn một lò nhiệt không hợp lệ
城市人口每日{0}\n普通群众有{1}人	dân số mỗi ngày là 0
加满灵气	Max
景观殊胜	Đẹp quá
正在检测存档状态({0}/{1})...	Đang kiểm tra tình trạng lưu ({ 0}/{1)...
需要选择一个阳效果！	Phải có số hiệu ứng chứ!
群仙册	Luyện tập
正一脸不痛快的喝着什么	Tôi không vui khi uống rượu
此物品价值一般。	Không đáng đâu
性别：{0}\n年龄：{1:N0}\n门派：{2}	Tình dục:
体积 : {0:P0}	CỠ:
再见	Tạm biệt
{0}时	Giờ
金丹期	Trung tâm vàng
角色详情界面	Chi tiết về ký tự
突破时门派风水对突破成功率的影响。	Nó sẽ ảnh hưởng đến cơ hội phá vỡ ranh giới
自动反击(开)	Quay tự động (mở)
精品	Tuyệt vời
【解锁线索·{0}】	[Locking trên{0]
化形天劫: {0}	Hình phạt biến hình:
心念芜杂	Một linh hồn rắc rối
只有对御器之道有足够的造诣（20级以上），才能将这部分感悟寄托于装备。	Chỉ có những nhân vật có khả năng sử dụng vũ khí ma thuật mới cao. Họ sẽ có thể niêm phong kiến thức vào các thiết bị
画一张轻身符，并给一个弟子装备	Hãy vẽ thật nhanh và mang nó cho học sinh
获得了新的修炼功法：\n[align=center][color=#306BC7]{0}[/color][/align]	Văn hóa mới:
{0}心防瓦解(和谐之世)	Bảo vệ tâm trí
作用阵营	Bên bị ảnh hưởng
修理建筑时连续失误，差点弄伤自己，正感觉有点生气	Sai lầm này lặp đi lặp lại khi sửa chữa tòa nhà cho đến khi gần như bị thương; cảm thấy tức giận với chính mình
这是什么东西，闻所未闻，真的有用么。	Tôi chưa từng nghe về nó?
这是一个普通的轮回者。	Đây là một tay bơi điển hình
派	Văn phòng
大于	Thêm nữa
练气期	Dựa trên gió
切换工作状态。	Chuyển đổi trạng thái công việc
等待物品:\n	đang đợi:
筑基值:{0:F0}/{1:F0} ({2:F0}%)	TỔ CHỨC:{0}/{1:F0} ({ 2:F0}%)
可以建立门派了	Anh có thể bắt đầu một công ty
请选择建筑蓝图建造地点	Chọn vị trí cho các bản vẽ
生育	Làm tình
请选择要吃掉的道具	Chọn cái gì để ăn đi
世界运转	Quay trái đất
初见江湖	Rất nổi tiếng
评分:	Điểm:
你的名次:未上榜 (当前:{0}{1})	Cấp bậc của bạn: chưa được xếp hạng (hiện tại:{0}{1}
无心练习护体，正想偷懒	Không được huấn luyện phòng thủ
未供奉	Không tôn thờ
新对话	New Dialogues
风水:	Không
插入语第三人称物主代词（他的/她的）	Chọn tên của người thứ ba
我方价值高于对方，是否要继续交易？	Giá trị của chúng ta cao hơn đối tác. Anh có muốn tiếp tục trao đổi không?
<font color=#B65704>主材料:\n</font>	> Tài liệu chính:
全关	Đóng tất cả
绝学	Ma thuật
存档中...	Đang lưu...
额外次数:{0}	Số đặc biệt:
炼制一炉丹药,需要[color=#FF0000]炼丹炉[/color]。	Các ostraca yêu cầu [color=#F 1000] gốm [/color].
攻击间隔 : {0:N1}秒	TỐC ĐỘ TẤN CÔNG:
{0}\n[color=#669900]{1}到期[/color]	[#color=#669900] hạn dùng:{1}[/color]
选择技能	Chọn kỹ năng
选择信仰对象	Hãy chọn niềm tin
解锁一格带有道具的遗物空间\n{0}\n{1}	khóa lại một hiện vật với một món đồ
选择精华	Chọn cái này đi
在切石作业间余，正小憩片刻	Cắt đá; nghỉ
当前年龄	Thời đại hiện tại
白元法	Chìa khóa của nguồn gốc da trắng
本次拍卖遭遇意外，暂停一次	Vì những sự kiện gần đây, nên chúng tôi đã ngừng bán đấu giá
自身生长速度略慢，对周边环境产生略微的正面增益。	Tốc độ tăng trưởng khá chậm, một chút hiệu quả với môi trường
[{0}]\n自动攻击目标\n[color=#D06508]面板左侧的设置按钮中可改变模式[/color]	[{0] Tấn công tự động mục tiêu
{0}已经拥有一块区域了，要替换吗？	Sở hữu khu vực khác. Thay thế?
(室)	(Trong phòng)
技能关联:{0}	Kĩ năng liên kết:
可多选目标，批量执行！	Chọn một số mục tiêu và sắp xếp chúng thành một chuỗi!
这是真正的宝物，我们很需要。	Đây đúng là một kho tàng. Tôi thực sự cần nó
随身宝物	Tài sản riêng
灾难事件：{0}	Sự kiện thảm họa:
新选项	New Options
未知功法	Kiểu Kinh Thánh không rõ
分配到{0}地区\n\n	gửi tới{0}
{0}\n剩余：{1}	trái:{1}
切换灵宠需要让灵宠之魂在雕像上停留{0:F1}天，期间将无灵宠可用，是否继续？	THAY ĐỔI CON QUÁI VẬT YÊU CẦU LINH HỒN CỦA CON QUÁI VẬT Ở TRONG BỨC TƯỢNG TRONG NGÀY. TRONG KHI CHỜ ĐỢI, CÁC NGƯƠI SẼ KHÔNG CÓ TẠO VẬT THẦN LINH NÀO CẢ. BẠN CÓ MUỐN TIẾP TỤC KHÔNG
最小道行:{0}	Xúc sắc nhỏ:
前往:{0}	Đi tới:
炼宝阁	Phòng vũ khí kỳ diệu
功法图鉴需要玩家门派获取来点亮。	Để mở khóa nội dung của bách khoa toàn thư. Phiên tòa cần được huấn luyện trước
小	Nhỏ
水墨	Sơn mực
淬体期	Thời kỳ cộng hưởng
从{0}租来的{1}已损坏，他们非常不悦，人情减少{2}点，好感度降低{3}。	Bị hư hại. Họ rất khó chịu với anh. Đánh giá thấp các mối quan hệ và giảm sự ưu tiên
温度适宜	Không lạnh, không nóng
先祖遗物	Cổ vật
狭小的	Nhỏ
在照顾别人之时，正在胡思乱想	Chăm sóc bệnh nhân; bị phân tâm bởi tâm trí
由于WeGame平台模组上传功能正在维护中，暂不可上传模组。	Không thể tải mẹ lên.
当圣物不在身上而且可以召回时，直接将其召回并装备。	Hãy gọi và mang châu báu thiêng liêng
请选择一个要传授的对象	Chọn mục tiêu để truyền đạt kiến thức
选择一个角色进行埋葬。	Chọn ký tự bạn muốn chôn
放下	Bỏ xuống
红尘	Đất của con người
该角色自身所学需要容量{0}，现在的藏经阁容量为{1}/{2} 不足以容纳	Kiến thức về các nhân vật cần được biết đến, và khả năng hiện tại của tôi không thể chứa kiến thức
云存档数量已达上限,无法设置更多云存档!	Số két sắt trên Mây giới hạn!
易用性	Dùng
调整	Cấu hình
破碎时空，话外别传	Chương cuối cùng trong không gian và thời gian bị phá vỡ
轻点星形以评分	Các ngôi sao chạm vào nhau để ghi điểm
坚韧	Khó khăn
炼丹结束，正面无表情的熄灭丹炉	Hoàn tất ostenatation; bình tĩnh lưu trữ lò sưởi
程度：{0} MinLevel:{1} MaxLevel:{2} 未找到任何满足条件的条件	Cấp: {0} Thấp nhất:{1} Cao nhất:{2} không thỏa mãn các điều kiện
额外掉落需要在精英怪上才能生效	Chỉ những con thú tiến bộ mới cung cấp vật liệu đặc biệt
未保存的编辑将丢失，是否继续新建地图？	Sửa chưa lưu sẽ bị mất. Bạn có muốn tiếp tục tạo bản đồ mới không?
是否确认花费{0}元购买:	Có nên mua hay không
删除灵智碎片	Loại bỏ các tinh thể thông minh
{0}天有效	Hiệu ứng ban ngày
持续时间：{0:F1}秒\n	Thời gian: [0]F1] Rev
在太玄天道异动的影响下，本次只能随机选择	Dưới ảnh hưởng của Thái cực quyền, lần này chỉ có thể là ngẫu nhiên
天真	Vô tội
{0}正在忙，暂时无法前往。	Đang bận. Không thể đi được
扩展内容	Bổ sung
[color=#ff0000]未满足蓝图建造需求地形[/color]	[color=#ff000] tạo một nơi không thích hợp cho bản thiết kế [/color]
当前状态无法思考	Không thể làm gì lúc này
解锁新的冒险：{0}	Chuyến phiêu lưu mới mở khóa:
不能用来炼丹	Không thể bị tan chảy
七境:化身	Bước 7:
永久有效	Nó là vĩnh viễn
对世界万物规律的理解能力，影响吐纳和吞噬获得精华的效率。在凡人阶段的巧匠技能会一定程度上影响该值。	Khả năng hiểu các định luật của thế giới ảnh hưởng đến hiệu quả của việc đạt đến đỉnh cao khi thở và nuốt. Khả năng sáng tạo khi bạn là một người bình thường ảnh hưởng đến giá trị này đến một mức độ nhất định
点击[+]增加数量。	Nhấn [+] để tăng
角色已死亡	Nhân vật đã chết
命令被发布后,角色会根据[color=#ff0000]工作面板[/color]中的配置，自动承接对应的任务，并完成工作。	sau khi ra lệnh, các nhân vật tự động chấp nhận công việc được đưa ra [color=#00] và hoàn thành nó
攻击距离：{0:N2}米\n	Phạm vi tấn công:
{0}为信仰圣物，确定要赠送吗？	Là một kho báu. Anh chắc đó là một món quà chứ?
{0} 邀请 {1} 进行比试，获得了胜利。	Hãy đến giải đấu và chiến thắng
术法伤害加成:	Phần thưởng thiệt hại:
张三	Jang San
\n重要情绪:	- trung tâm tình dục:
请选择一个无修为的角色/弥留中的角色/精怪	Chọn những người bất lực, người chết, linh hồn
快速减少	Chậm lại
水份：{0}\n	lượng nước:
垂钓收获	Cái bẫy
\n温度不适	nhiệt độ không phù hợp
以建筑风水为例：\n[color=#ff0000]火属性[/color]的建筑在[color=#ff0000]水属性[/color]的环境中，就会因[color=#ff0000]水克火[/color]的原因而风水不好。\n[color=#ff0000]火属性[/color]的建筑在[color=#ff0000]木属性[/color]的环境中，因[color=#ff0000]木生火[/color]之故，风水就会很棒。	tôi muốn dùng công trình xây dựng fêng shui như một cái cớ. trong môi trường nguyên tử [color = 1000] nước sẽ tạo ra xấu như [color=f000] nước có thể phun lửa [/color].
